lead_id,campaign_id,lead_name,company,email,phone,status
LEAD15721fab,CMP7803d730,Jessica Hansen,"Simpson, Humphrey and Hatfield",roblesmichelle@example.net,+1-526-707-8697x33767,Contacted
LEADec411e5c,CMP7803d730,Mary Strickland,Ewing-Keller,robertcarlson@example.org,(618)590-6037x680,Contacted
LEAD63338e30,CMP7803d730,Christopher Williams,Sullivan and Sons,natalie39@example.net,001-986-616-4812x7810,Contacted
LEADce983b9f,CMP7803d730,Amy Mcdaniel,Bradley Inc,sara06@example.com,923-347-1922,Qualified
LEAD5d27814d,CMP7803d730,Natalie Zavala,"Miller, Bell and Lawson",autumnnichols@example.org,(786)958-4636x552,Converted
LEADbc399abd,CMP7803d730,Timothy Fuller,Johnson-Simmons,haleyyoung@example.org,536.687.5079x369,Converted
LEAD0a8102e2,CMP7803d730,Mark Curry,"Smith, Wallace and Jackson",stephaniemontgomery@example.com,293-858-4196,Qualified
LEAD9d7a54b0,CMP7803d730,Mrs. Barbara Elliott DDS,Perkins-Chavez,andrew61@example.net,001-414-663-9464,Contacted
LEADbc46497b,CMP7803d730,Nicole Jimenez,Gibbs-Myers,tammyflores@example.net,367-808-8955x80142,Qualified
LEADc6874390,CMP7803d730,Christopher Reynolds,Juarez-Stevens,jacobjohnson@example.org,+1-870-697-1413x709,Converted
LEADad996f5d,CMP7803d730,James Martinez PhD,"Lee, Thompson and Larson",kempkimberly@example.com,840.868.4465,New
LEAD34963962,CMP7803d730,Virginia Porter,Buckley Ltd,nicholas21@example.com,(357)317-0675x98809,Qualified
LEAD4671442a,CMP7803d730,Adriana Morris,Lopez Ltd,qvaldez@example.net,+1-840-717-6270x1110,Qualified
LEAD4fab0ecc,CMP7803d730,Daniel Wilson,Mitchell-Harper,thomasreynolds@example.com,836.611.2941,New
LEAD202941d2,CMP7803d730,Jerry Mcdowell,Benton PLC,smithbill@example.org,(695)633-5792x244,Qualified
LEADbddb305d,CMP7803d730,Christine Martinez,"Poole, Bender and Peck",kingjennifer@example.org,788.841.6256x938,Contacted
LEAD192134c8,CMP7803d730,Michelle Christian,Bernard Ltd,hpage@example.org,946.472.3552x5170,Contacted
LEADc4c46058,CMP7803d730,Carly Crawford,Barnes LLC,randallwatson@example.com,+1-647-811-6934x7879,Contacted
LEADcf4bdaa9,CMP7803d730,Michael Butler,Davidson Group,jasonmyers@example.net,001-501-504-9846x75507,Contacted
LEADfe20d267,CMP7803d730,Tara Salazar,"Griffith, Jones and Thomas",carolynhudson@example.org,+1-743-277-8995x445,Qualified
LEADe6f842a0,CMP7803d730,Paul Delacruz,Goodman-Smith,munozdaniel@example.com,001-939-743-9302x92612,Converted
LEADf9ed47a7,CMP7803d730,Jane Morgan,"Schmidt, Clark and Paul",dwright@example.org,+1-492-619-7380,Qualified
LEADa7d8f460,CMP7803d730,Kimberly Frost,Davis Inc,irwinvictor@example.net,(239)656-4075x5775,Converted
LEADb7d06e46,CMP7803d730,Sandra Stafford,Rojas-Bryant,mark48@example.net,526-796-6839,Converted
LEAD996248b0,CMP7803d730,Dana Butler,Roberts and Sons,matthewrussell@example.org,9752916659,Contacted
LEADa16cf404,CMP7803d730,Carrie Taylor,"Steele, Larson and Michael",kenneth11@example.net,340-689-6619,New
LEAD707ae351,CMP7803d730,Renee Rodriguez,Ramos-Foster,jmartin@example.net,(344)540-6306x2663,Converted
LEADa497ae33,CMP7803d730,Dr. Michele Tucker DVM,"Hernandez, Flores and Berry",bobby40@example.org,653.435.1390,Contacted
LEAD6ced743e,CMP387398cb,Tammy Hawkins,Williams-Clark,amberrichardson@example.net,(614)210-8654x0617,Qualified
LEADc9ee2e1d,CMP387398cb,Jose Robertson,Nolan-Horne,jean21@example.com,9546697040,Contacted
LEAD5192e8a7,CMP387398cb,Scott Willis,"Knox, Cabrera and Clark",yterry@example.net,8025727251,Contacted
LEADc5810d49,CMP387398cb,Elizabeth Love MD,"Jenkins, Vega and Robertson",mooresheena@example.net,(242)876-2430,New
LEADa690bee1,CMP387398cb,Gregory Harrison,Montoya-Alexander,ashleydavis@example.org,+1-862-202-9308x307,Qualified
LEAD3fddbff2,CMP387398cb,Kathleen Smith,"Stone, Dyer and Delgado",valeriehinton@example.net,274-350-8205,Qualified
LEAD31fb53e8,CMP387398cb,Sarah Morris,Coleman LLC,sarahkane@example.net,(460)737-5257x757,Qualified
LEADe05a8aa1,CMP387398cb,Meagan Aguilar,"Jefferson, Gross and Warren",stephanieschwartz@example.net,483.700.6027x3570,Contacted
LEAD0d87369c,CMP387398cb,Gina Foley,Hurley-Mcdonald,alextran@example.net,+1-376-711-3434,Contacted
LEAD15646d49,CMP387398cb,Jacqueline Gibbs,"Peterson, Miller and Parker",johnnyhernandez@example.com,+1-330-213-6097x9913,Contacted
LEAD629df113,CMP387398cb,Michelle Fernandez,"Gray, Grant and Barnes",jclark@example.com,001-701-928-8643,Qualified
LEAD9133b100,CMP387398cb,Jessica Hill,"Johnson, Patel and Ballard",codyhuff@example.net,+1-596-322-0620x49155,New
LEAD146ca19b,CMP387398cb,Daniel Whitaker,Rowe-Gentry,gregory02@example.com,001-786-323-1699,Contacted
LEAD669bfbb1,CMP387398cb,Victor Neal,Gomez PLC,dawn98@example.com,(805)573-2198,New
LEAD0d48e497,CMP387398cb,Joseph Mckenzie,Davis-Davis,geoffreymorris@example.com,(473)773-0521x1903,Contacted
LEAD8d42067b,CMP387398cb,Andrea Harris,Nelson PLC,jmorales@example.org,267-683-3462,Converted
LEAD33f93155,CMP387398cb,Kathleen Williams,Lopez-Ortiz,grantbenjamin@example.net,001-931-954-4645x855,New
LEAD4559abff,CMP387398cb,Guy Odom,"Shea, Harrison and Murray",janiceholt@example.org,(576)656-5105x042,Converted
LEAD25e50b96,CMP387398cb,Paul Bailey,Hunt Inc,zachary35@example.net,4695162782,Contacted
LEADcbe2d082,CMP387398cb,David Collins,Cunningham Inc,alvarezrebecca@example.net,492-507-5016,Qualified
LEADf619b107,CMP387398cb,Kathy Reid,Ibarra-Phelps,jenkinsevelyn@example.net,6552586294,Contacted
LEAD745f9921,CMP387398cb,Katherine Parker,Morgan and Sons,johnsonrichard@example.org,8708702632,Contacted
LEADaf294457,CMP387398cb,Travis Bautista,Brown-Khan,lopezgerald@example.net,001-433-425-5666x260,Contacted
LEAD8c54eb9b,CMP387398cb,Brittany Sanchez,"Peters, Mckenzie and Hale",diana02@example.com,768-615-6541,New
LEAD3f3ec745,CMP387398cb,Morgan Barber,Montgomery Group,wrichards@example.com,(453)800-3726x4930,Qualified
LEADc456e8fd,CMP387398cb,Matthew Conway,Henderson-Cooper,rachel91@example.org,381.751.8493x7693,Contacted
LEAD30969533,CMP387398cb,Bryan Graves,"Ramsey, Miller and Lester",stephanie07@example.org,203-306-0295,Contacted
LEAD69cfe746,CMP387398cb,Sarah Hester,Grant Ltd,hdiaz@example.com,001-505-375-5280,Qualified
LEADcb8fe500,CMP387398cb,Teresa Curry,Acevedo-Moran,nmorgan@example.com,001-273-426-8312,Contacted
LEAD3c11d40e,CMP387398cb,Todd Steele,Wright Group,amy45@example.com,001-655-361-8154,Converted
LEADcde2ce96,CMP387398cb,Thomas Perry,Mendez Inc,christopher51@example.org,001-320-514-9470x63371,Qualified
LEAD22146161,CMP387398cb,Ian Owen,Shepherd-Daniel,mccormickmichele@example.com,(251)406-4127x12812,Contacted
LEAD3d398b4e,CMP387398cb,Victoria Lucas,"Baker, Atkins and Barrett",nicholas19@example.org,+1-821-574-6571x6101,Converted
LEADc56c57bf,CMP387398cb,Daniel Crawford,Calderon-Bryant,elizabeth68@example.com,(439)529-9493x35573,Qualified
LEADb579b031,CMP387398cb,Christine Jones,Clark-Hoffman,robert27@example.org,501-334-1490,New
LEAD24c44445,CMP387398cb,Scott Hoffman,"Rodriguez, Yoder and Hoffman",johngreen@example.net,+1-569-627-7596x777,Qualified
LEAD1d4f61b5,CMP387398cb,Jeffrey Rosales,"Porter, Campbell and Krueger",jeremykennedy@example.org,001-309-399-0584x159,Qualified
LEADf7e298f7,CMP387398cb,Gregory Watson,Bauer PLC,icopeland@example.org,(814)936-0040,Converted
LEAD017c8f7a,CMP387398cb,Thomas Hale,Baker PLC,ythompson@example.org,799-734-5300x875,Converted
LEAD1f872a64,CMP387398cb,Lisa Rasmussen,Carroll Ltd,paul13@example.com,992.886.2334x4445,Converted
LEAD9c27cf9a,CMP387398cb,James Davis,Mendez Inc,khendrix@example.org,468-841-7099x76417,Contacted
LEADea4deb74,CMP387398cb,Aaron Roth,Clark LLC,michael26@example.org,888.365.8906x9720,Qualified
LEAD57b9bfcd,CMP387398cb,Stephanie Chandler,"Smith, Cox and Wang",jfranklin@example.net,001-667-560-1814,Contacted
LEADf4096f56,CMP387398cb,Bethany Foster,"Carroll, Pineda and Wright",martinezcynthia@example.com,444-430-0262x059,New
LEAD2d584bd7,CMP387398cb,Alan Brooks,"Taylor, Torres and Roberts",qcollins@example.net,+1-346-881-8223,Qualified
LEADc52228ae,CMP387398cb,Sandra Anthony,Hill Group,uhall@example.com,511.593.3575x598,Contacted
LEAD1e22859f,CMP387398cb,Norma Holder,"Johnson, Ryan and Evans",rachelmcdonald@example.com,001-766-704-5437x183,Converted
LEAD62d10342,CMP387398cb,Julie Reese,"Hodge, Barker and Nicholson",jacksoncarla@example.com,868-750-1433x1089,Contacted
LEADcbcf96e6,CMP387398cb,Erin Kelly,Hall LLC,duncanchristina@example.org,914.946.6578x19481,Converted
LEADdd04529a,CMP387398cb,Catherine Kirk,Wolfe-Hartman,hpark@example.com,001-418-790-8749x27509,Contacted
LEADdf3112a8,CMP387398cb,Jason Thompson,Murphy Group,schmidtmelinda@example.org,493.258.2036x8205,Contacted
LEAD0f33aeff,CMP387398cb,Tara Goodman,Jimenez-Jensen,doylelaura@example.com,4043477050,New
LEAD168d1687,CMP387398cb,Rachel Smith,Porter Group,gpowers@example.com,(419)854-5756x277,Converted
LEADec785dc7,CMP387398cb,Kathleen Buckley,"Taylor, Abbott and Park",crystalsmith@example.net,701.834.8748x186,Contacted
LEAD954e035f,CMP387398cb,Timothy Humphrey,Mitchell Ltd,geraldwagner@example.net,+1-747-789-8778x07864,New
LEAD58fd8bb7,CMP387398cb,Jesse Franco,Bush-Whitehead,mcneiljulie@example.net,4033279178,Qualified
LEAD1fa16181,CMP387398cb,Justin Leach,"Leonard, Lee and Cannon",piercebrandon@example.org,9797129144,Contacted
LEAD55d24db7,CMP387398cb,Robert Torres,"Hernandez, Simmons and Collins",fvaughn@example.net,4538275414,Contacted
LEAD1a3cf05b,CMP387398cb,Angela Sutton,Russell-Harris,dwong@example.org,(782)576-2936x65491,Contacted
LEAD6ef2587d,CMP387398cb,Bryan Anderson,"Anderson, Frank and Barker",georgekim@example.net,467-594-4964,New
LEADc9076b65,CMP387398cb,Vernon Rodriguez,Mosley-Calderon,ellisonkimberly@example.com,001-210-415-6120,Contacted
LEAD0d2fadf8,CMP387398cb,David Blair,Lee PLC,kenneth48@example.com,001-417-234-9363,New
LEAD71c483b5,CMP387398cb,Nicholas Gibson,Newman-Hale,benjaminschroeder@example.com,840-344-2040x4887,Qualified
LEADb7022d0d,CMP387398cb,Christine Lopez,"Jones, Martin and Watson",wrodriguez@example.net,573-780-3069x7086,New
LEAD96656aac,CMP387398cb,Christina Wilson,"Green, Bond and Wood",valerie92@example.org,001-732-557-1935x630,Converted
LEAD8a7815e2,CMP387398cb,Morgan Watts,Mercer LLC,rsmith@example.org,746.787.8164x657,Converted
LEADf5d058ee,CMP387398cb,Henry Knapp,Lane LLC,morgan94@example.org,(722)574-3997,Qualified
LEADdecebecb,CMP387398cb,Theresa Anderson,Gaines-Watson,armstrongrhonda@example.com,5258782267,Qualified
LEADec59b653,CMP387398cb,Elizabeth Green,"Walters, Griffin and Ward",michaelarellano@example.com,534.344.8880x381,Converted
LEAD95c8f64f,CMP387398cb,Paul Allen,Davis-Winters,cynthiabrown@example.com,489-309-0760,Qualified
LEADd7dc4b2c,CMP387398cb,Gregory Jimenez,"Yang, Anderson and Brown",kingjean@example.org,7915385938,Contacted
LEADc5300c68,CMP387398cb,Monica Green,"Rojas, Allen and Meyer",klee@example.net,233.823.0923,Converted
LEADd73b57fe,CMP387398cb,Johnny Burgess,Sims PLC,kjohnson@example.net,432-282-6118x721,Contacted
LEADb8cfc3e8,CMP387398cb,Dawn Fernandez,King Ltd,gordondonna@example.net,001-428-915-4210x79369,New
LEAD0d224996,CMP387398cb,Megan Jacobs,Austin LLC,ariley@example.net,001-237-577-0261x1496,Qualified
LEADe82bae74,CMP387398cb,Caroline Hall,Clay-Johnson,robertatkinson@example.org,001-215-225-7750x96528,Contacted
LEAD7c32dc17,CMP387398cb,Eric Smith,Mason Inc,jasminebaker@example.com,978.567.6893x76886,New
LEAD7ccf428a,CMP387398cb,Karen Webb,"Mendoza, Miller and Leblanc",sherry95@example.org,001-623-618-4613x98006,New
LEAD2c1e7b8f,CMP387398cb,Jeremy Davila,Spencer-Dalton,courtneywilliams@example.com,(339)578-7807,Contacted
LEADd5a38dcc,CMP387398cb,Samantha Kennedy,Taylor Inc,stephen99@example.org,+1-317-593-1294x81162,Qualified
LEAD8d306380,CMP387398cb,Michael Mcintyre,"Young, Tucker and Beck",millersarah@example.com,+1-207-286-6718x13053,Converted
LEAD8442e36f,CMP387398cb,Barbara Lawrence,Robinson-Ellis,larryduncan@example.org,634-292-9201,Qualified
LEADab939159,CMP387398cb,Daniel Hunt,"Ellis, Chavez and Simon",brandyjones@example.net,(750)627-0913x39376,New
LEAD1a4a3b1b,CMP387398cb,Deborah Martinez,"Romero, Cohen and Weaver",peggy17@example.org,261.600.4560x1888,Converted
LEAD025b2d84,CMP387398cb,Lee Gonzalez,Hudson-Myers,kimberly48@example.com,001-292-262-6478x581,Contacted
LEAD14225642,CMP387398cb,Austin Cabrera,"Orozco, Valencia and Moss",sharon90@example.com,413.673.2109x29610,New
LEAD4169134c,CMP387398cb,Chad Ryan,Robertson LLC,guzmanleah@example.net,(760)330-2881x64207,Qualified
LEAD97a39dab,CMP387398cb,Caitlin Dickson,James-Wilson,thomasscott@example.net,(453)730-0697x691,Converted
LEADdb0e12e7,CMP387398cb,Samantha Nichols,Arnold Group,keithangel@example.com,+1-321-811-1215,Converted
LEAD9f6863b7,CMP387398cb,Michelle Olson,Cortez and Sons,ohill@example.net,(212)379-6165x802,Contacted
LEAD8d4ef8d3,CMP387398cb,Jason Villarreal,Rice Group,jmarquez@example.com,620-317-2882,Contacted
LEADee7b888c,CMP387398cb,Kathy Harris,"Snow, Norris and Lewis",joshua81@example.org,783.554.1108,Qualified
LEADdaf7f764,CMP387398cb,Ashley Solomon,Brown-Gardner,murillorobin@example.org,2394545432,New
LEAD5e7fdbe3,CMP387398cb,Teresa Rosales,Little-Dean,sjones@example.com,765.716.7657x410,New
LEAD8076ecba,CMP387398cb,Jennifer Stewart,Hernandez-Williams,sedwards@example.net,422.421.6124x496,New
LEAD324db80e,CMP387398cb,Denise Francis,"Mendez, Miller and Boyd",ellisjanet@example.org,001-219-317-3218x229,Converted
LEAD1cb96db7,CMP387398cb,Lori Gonzalez,Atkinson LLC,tonydiaz@example.com,2482773387,New
LEAD11f0b69f,CMP387398cb,Ronald Hughes,Hill-Avery,frederick79@example.com,875-628-2573,Qualified
LEADad937c8a,CMP387398cb,Amber Reynolds,"Butler, Lucas and Oneal",edwardskelli@example.org,698.832.3679x0090,Converted
LEADf7a409ad,CMP387398cb,Tammy Miller,"Murphy, Fisher and King",brookseric@example.net,(387)758-5232x566,Qualified
LEADa5caddcf,CMP58f4f65d,Rita Bird,Young-Foster,victoria53@example.net,(867)391-5134,Converted
LEAD1c601256,CMP58f4f65d,Elijah Conway,"English, Moore and Hodges",michael26@example.net,749-858-2171,Contacted
LEAD80846b97,CMP58f4f65d,Veronica Henderson,"Ortiz, Jenkins and Phillips",ywood@example.net,346-338-0537,Contacted
LEAD1c110a03,CMP58f4f65d,Ricky Roberts Jr.,"Lopez, Franco and Stewart",eric62@example.org,748.322.4245x18414,New
LEADe4e6e48f,CMP58f4f65d,Deborah Macdonald,Martinez-Allen,wareadrian@example.com,545.611.5331x8094,Qualified
LEAD0d834f52,CMP58f4f65d,Mark Sutton,Murphy-Wallace,michaelbowers@example.com,350-673-4377x439,New
LEAD79872956,CMP58f4f65d,Nicole Smith,Aguilar PLC,williamsonbrian@example.org,224-399-9601x1455,New
LEAD265d6f1b,CMP58f4f65d,Troy Day,Gonzales PLC,richardsonjane@example.org,495.284.7112x373,Converted
LEAD370cd9b1,CMP58f4f65d,Howard Johnson,Coleman-Torres,scott41@example.net,945.442.0067x0027,Converted
LEADf766d7d3,CMP58f4f65d,Tammy Powell,Burgess-Weber,dorseydeborah@example.org,001-845-808-4347x3644,Contacted
LEADaceff023,CMP58f4f65d,Carl Simmons,Garcia-Hickman,yhoward@example.org,(898)471-8139x3436,New
LEADd784b2d6,CMP58f4f65d,Vanessa Price,Meyer Group,duncanbrian@example.com,+1-327-811-4435x8596,New
LEADc4732b70,CMP58f4f65d,Lisa Sullivan,"Morales, Williams and Cline",uburke@example.org,884.219.3509,Contacted
LEADfe9ef40b,CMP58f4f65d,Donald Scott,"Ramirez, Byrd and Williams",lopezdavid@example.com,545.696.8403x1304,Converted
LEAD608ed532,CMP58f4f65d,Tyler Hinton PhD,Williamson-Lopez,mcmahonvicki@example.com,(642)465-7440,Contacted
LEAD16714a29,CMP58f4f65d,Anthony Newton,"Young, Parker and Howard",jameswalton@example.com,(266)517-8336,New
LEADc73e317c,CMP58f4f65d,Shane Griffin,Miller and Sons,snyderbrooke@example.net,(288)795-9636x06352,Qualified
LEADcc66a82d,CMP58f4f65d,Alyssa Lawrence,Wolf-Foster,wbates@example.com,324-989-0079x8656,Qualified
LEAD591be87d,CMP58f4f65d,Elizabeth Silva,Rosales and Sons,ivelasquez@example.net,464-729-4382,Qualified
LEAD102dba91,CMP58f4f65d,Amanda Lam,Stokes-Griffin,rodneydavis@example.com,001-709-887-3555x66077,New
LEADc9fb03c2,CMP58f4f65d,Amanda Delacruz,Walker and Sons,roger97@example.com,724-224-4457,New
LEAD074427e7,CMP58f4f65d,Brooke Estrada,Gonzalez-Love,dbowen@example.org,(435)838-7692x8075,New
LEAD49c7bcde,CMP58f4f65d,Tony Walton,Baker-Newton,betty87@example.com,339.697.1838x7158,New
LEAD44c1ed05,CMP58f4f65d,Andrew Smith,"Mathews, Pope and Petersen",kimberly27@example.net,001-862-291-0512x14338,New
LEADc0f51daa,CMP58f4f65d,Gwendolyn Olsen,"Alvarez, Taylor and Wood",rlee@example.com,001-885-304-5949x9769,New
LEADec8950a1,CMP58f4f65d,Dr. Audrey Moore DVM,Cross-Evans,sserrano@example.net,+1-316-653-7487x83938,Converted
LEAD630a7601,CMP58f4f65d,Brent Miller,Bowers-Hodge,david16@example.org,877-494-3591x5177,Contacted
LEADac2fda7d,CMP58f4f65d,Heather Robinson,"White, Mullins and Thomas",harperkristina@example.org,871.201.0518x29836,New
LEAD02459ad3,CMP58f4f65d,Johnathan Jackson,Wilson Group,robertdavis@example.net,(702)423-8424,Converted
LEAD586c7768,CMP58f4f65d,Kenneth Alexander,Scott and Sons,emcintosh@example.net,9119767135,Converted
LEAD9042ee3e,CMP58f4f65d,Charles Rodriguez DDS,Curry Inc,baileykenneth@example.org,635-941-9156,Contacted
LEAD080822dd,CMP58f4f65d,Barbara Walker,Burke PLC,benjaminrivas@example.com,(233)597-6896x3725,Qualified
LEAD6710fcc5,CMP58f4f65d,Joshua Tate,Ortiz Group,jaredlambert@example.com,423.997.4352x97695,Converted
LEAD2fd20e8a,CMP58f4f65d,David Brown,Austin LLC,jtaylor@example.org,001-605-765-7475x3005,Contacted
LEAD1f0b4684,CMP58f4f65d,Angela Barton,Graves-Harper,edward67@example.org,(627)866-5998x70021,Converted
LEADbe81f92b,CMP58f4f65d,Todd Swanson,"Hanna, Guerrero and Wilson",haleycabrera@example.net,364-426-5786,Converted
LEAD94f65194,CMP58f4f65d,Isabel French,Stewart Group,jonesheather@example.com,725-510-8593,Contacted
LEAD28a400d2,CMP58f4f65d,David Andrews,Mcclure Inc,cruzricky@example.org,001-466-201-1657x52589,New
LEAD9e6c7b4a,CMP58f4f65d,Dawn Hoffman,"Schroeder, Ritter and Reyes",pmclean@example.com,(743)656-4229x9229,Converted
LEAD173adf56,CMP58f4f65d,Margaret Garcia,"Bradley, Robinson and Taylor",douglas85@example.net,+1-284-499-8213x306,New
LEAD572739a1,CMP58f4f65d,Theresa Barnett,Davis-Pearson,amandaharper@example.net,619-423-1538x23302,Contacted
LEAD36cdf8f7,CMP58f4f65d,Patrick Watkins,"Miller, Davila and Williams",kent85@example.org,001-502-558-8503,Converted
LEAD75a97b90,CMP58f4f65d,Sean Hernandez,"Mendoza, Allen and Mcbride",jesusjordan@example.org,642-641-6516,Qualified
LEADa99d5d32,CMP58f4f65d,Jordan Thompson,Hart Inc,rita13@example.org,934-732-5763x8304,Contacted
LEAD1ea7b2c4,CMP58f4f65d,Jeffrey Oconnell,"Lane, Douglas and Norman",sarahrobinson@example.org,994.419.5434,Converted
LEAD1c20ca71,CMP58f4f65d,Lauren Garcia,Miles Ltd,cartersally@example.net,2102214924,New
LEAD3b0393a4,CMP58f4f65d,Luis Johnson,"Cameron, Cooper and Smith",katherinelambert@example.org,2042666521,Contacted
LEAD9b11ea0c,CMP58f4f65d,Jesus Walter,Martin-Coleman,castrorebecca@example.net,(671)747-4999x182,Converted
LEADf7d0182e,CMP58f4f65d,Edward Sanders,"Thomas, Salas and Scott",jodyward@example.org,815-998-2015,Qualified
LEADe01c146d,CMP58f4f65d,Joseph Allison,Krause-Campbell,curtisbrett@example.com,735.651.5187,Converted
LEAD814bcf44,CMP58f4f65d,Michael Warner,"Garner, Moore and Wright",vcherry@example.com,378-426-3335x685,New
LEAD10d958c3,CMP58f4f65d,Matthew White,Larson-Nguyen,haysaustin@example.org,+1-815-907-5083x22824,Qualified
LEAD96fcc75b,CMP58f4f65d,Tyler Lowery,"Knight, Martinez and Petersen",nicole86@example.net,+1-397-678-2615x7977,Qualified
LEAD3ef64d18,CMP58f4f65d,Nicolas Jackson,Garcia-Mcdaniel,martinezconnie@example.com,437-279-1061x63869,New
LEAD7e22d16a,CMP58f4f65d,Brandy Mcintosh,Palmer LLC,ohayes@example.org,001-954-657-0101x657,New
LEAD08178c90,CMP58f4f65d,Kaitlin Lane,Cunningham-Rivas,aleonard@example.net,001-268-963-7147x25047,New
LEAD7e6efba4,CMP58f4f65d,Susan Bailey,Washington Group,jhardy@example.org,237.288.4316,New
LEADffea2355,CMP58f4f65d,Dean Lowery,Torres-Soto,lindacarter@example.org,9647446909,Qualified
LEAD36a70d4c,CMP58f4f65d,Johnny Huber,Sullivan-Lewis,gutierrezjeffery@example.net,(351)965-2740,Converted
LEAD7b2c9a8d,CMP58f4f65d,Carl Carter,Barnes-Schwartz,ijimenez@example.com,888-633-2668,Qualified
LEAD9107b386,CMP58f4f65d,Alexander Morales,"Kennedy, Wade and Schaefer",amy30@example.com,489.598.0588x33439,New
LEAD0567c867,CMP58f4f65d,Tonya Simmons,Vega-Jackson,pamela48@example.net,001-697-926-5159x842,Qualified
LEAD785219bc,CMP58f4f65d,William Hickman,Nguyen Group,lcarter@example.net,+1-799-662-8028,New
LEADe5ff7853,CMP58f4f65d,Courtney Gregory,Malone-Harris,tiffany68@example.com,963.229.5810x98383,New
LEAD9e9a9fc9,CMP58f4f65d,Christopher Miller,Alvarez-Mcclain,bennettchristie@example.com,001-433-946-0150x264,Qualified
LEAD683b4bb8,CMP58f4f65d,Robert Holt,Rogers-Franklin,andersonlaura@example.org,309-496-1406x40232,Contacted
LEAD2e8e2438,CMP58f4f65d,Cheryl Brooks,"Ingram, Carter and Farmer",tony63@example.org,644.521.2842x09131,Qualified
LEAD503d7984,CMP58f4f65d,Tiffany Hall,"Chaney, Howard and Thompson",brewerlisa@example.net,321-944-0841x640,Contacted
LEAD749d5464,CMP58f4f65d,Samantha Moss,Horton-Olson,christopher96@example.net,654.846.4667,Qualified
